user_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,clv_hist_items,clv_value,rfm_cluster,dept_cluster
113956,104.0,2,62,5,3,5,535,Loyal Customers,62,186.0,0,2
113959,118.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,1
113961,139.0,1,16,1,1,3,113,Others,16,48.0,1,0
113963,80.0,2,12,5,3,3,533,Loyal Customers,12,36.0,2,0
113969,134.0,1,6,2,1,1,211,Hibernating,6,18.0,1,1
113972,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,2
113973,125.0,2,29,3,3,4,334,Loyal Customers,29,87.0,1,0
113976,118.0,2,8,4,3,2,432,Others,8,24.0,2,0
113977,112.0,4,16,4,5,3,453,Loyal Customers,16,48.0,0,2
113978,105.0,5,62,5,5,5,555,Champions,62,186.0,3,2
113980,116.0,2,6,4,3,1,431,Others,6,18.0,2,3
113988,108.0,5,55,5,5,5,555,Champions,55,165.0,0,2
113992,118.0,2,12,4,3,3,433,Loyal Customers,12,36.0,2,2
113993,117.0,3,18,4,4,4,444,Champions,18,54.0,0,2
113995,111.0,5,15,4,5,3,453,Loyal Customers,15,45.0,0,0
113996,136.0,1,15,1,1,3,113,Others,15,45.0,1,2
113997,126.0,2,58,3,3,5,335,Loyal Customers,58,174.0,0,2
113998,131.0,2,21,2,3,4,234,Others,21,63.0,1,0
113999,128.0,2,39,2,3,5,235,Others,39,117.0,1,3
114000,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,2
114001,123.0,3,19,3,4,4,344,Loyal Customers,19,57.0,0,0
114007,136.0,1,11,1,1,3,113,Others,11,33.0,1,2
114008,125.0,3,55,3,4,5,345,Loyal Customers,55,165.0,0,2
114010,118.0,2,36,4,3,5,435,Loyal Customers,36,108.0,0,2
114011,114.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,0
114012,119.0,2,4,4,3,1,431,Others,4,12.0,2,4
114013,132.0,4,35,2,5,5,255,At Risk,35,105.0,0,1
114014,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
114017,139.0,1,14,1,1,3,113,Others,14,42.0,1,3
114019,134.0,1,17,2,1,3,213,Others,17,51.0,1,3
114022,112.0,3,7,4,4,2,442,Others,7,21.0,2,3
114024,102.0,4,22,5,5,4,554,Champions,22,66.0,0,1
114026,128.0,2,29,2,3,4,234,Others,29,87.0,1,4
114027,127.0,2,10,3,3,2,332,Others,10,30.0,1,1
114029,105.0,2,12,5,3,3,533,Loyal Customers,12,36.0,2,0
114030,123.0,1,5,3,1,1,311,Hibernating,5,15.0,1,0
114033,133.0,1,5,2,1,1,211,Hibernating,5,15.0,1,3
114036,121.0,4,34,3,5,5,355,Loyal Customers,34,102.0,0,0
114037,123.0,1,10,3,1,2,312,Hibernating,10,30.0,1,2
114038,137.0,1,10,1,1,2,112,Hibernating,10,30.0,1,0
114039,131.0,2,8,2,3,2,232,Others,8,24.0,1,3
114040,113.0,2,13,4,3,3,433,Loyal Customers,13,39.0,2,3
114041,92.0,6,72,5,5,5,555,Champions,72,216.0,3,3
114042,108.0,2,9,5,3,2,532,Others,9,27.0,2,1
114043,119.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,0
114044,120.0,2,18,3,3,4,334,Loyal Customers,18,54.0,2,2
114046,128.0,1,16,2,1,3,213,Others,16,48.0,1,1
114053,135.0,1,11,1,1,3,113,Others,11,33.0,1,4
114057,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,0
114060,136.0,2,22,1,3,4,134,Others,22,66.0,1,2
114061,121.0,1,4,3,1,1,311,Hibernating,4,12.0,1,1
114065,108.0,2,11,5,3,3,533,Loyal Customers,11,33.0,2,1
114069,134.0,1,15,2,1,3,213,Others,15,45.0,1,1
114070,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,1
114071,67.0,7,45,5,5,5,555,Champions,45,135.0,3,2
114073,124.0,1,2,3,1,1,311,Hibernating,2,6.0,1,0
114074,131.0,1,4,2,1,1,211,Hibernating,4,12.0,1,4
114078,132.0,4,24,2,5,4,254,At Risk,24,72.0,0,2
114079,120.0,1,2,3,1,1,311,Hibernating,2,6.0,2,3
114082,126.0,1,3,3,1,1,311,Hibernating,3,9.0,1,2
114083,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,4
114084,94.0,8,122,5,5,5,555,Champions,122,366.0,3,2
114085,128.0,1,11,2,1,3,213,Others,11,33.0,1,0
114088,125.0,2,32,3,3,5,335,Loyal Customers,32,96.0,1,1
114090,135.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
114091,117.0,1,4,4,1,1,411,Recent Customers,4,12.0,2,4
114096,122.0,4,15,3,5,3,353,Loyal Customers,15,45.0,0,2
114097,140.0,1,27,1,1,4,114,Others,27,81.0,1,0
114102,116.0,1,1,4,1,1,411,Recent Customers,1,3.0,2,3
114103,125.0,2,10,3,3,2,332,Others,10,30.0,1,0
114104,137.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
114109,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,2
114110,140.0,1,35,1,1,5,115,Others,35,105.0,1,2
114111,118.0,2,52,4,3,5,435,Loyal Customers,52,156.0,0,2
114114,85.0,2,16,5,3,3,533,Loyal Customers,16,48.0,2,2
114115,111.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,1
114116,94.0,4,65,5,5,5,555,Champions,65,195.0,3,2
114117,128.0,1,13,2,1,3,213,Others,13,39.0,1,2
114120,133.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
114124,138.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
114125,110.0,1,16,5,1,3,513,Recent Customers,16,48.0,2,2
114130,136.0,2,22,1,3,4,134,Others,22,66.0,1,2
114133,112.0,6,32,4,5,5,455,Champions,32,96.0,0,3
114134,122.0,4,34,3,5,5,355,Loyal Customers,34,102.0,0,2
114135,136.0,1,25,1,1,4,114,Others,25,75.0,1,2
114136,133.0,1,22,2,1,4,214,Others,22,66.0,1,0
114137,122.0,3,33,3,4,5,345,Loyal Customers,33,99.0,0,0
114138,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,1
114140,124.0,2,20,3,3,4,334,Loyal Customers,20,60.0,1,1
114141,115.0,4,64,4,5,5,455,Champions,64,192.0,0,2
114142,96.0,3,4,5,4,1,541,Others,4,12.0,2,2
114143,127.0,1,27,3,1,4,314,Others,27,81.0,1,2
114148,94.0,3,31,5,4,5,545,Champions,31,93.0,0,1
114149,133.0,1,14,2,1,3,213,Others,14,42.0,1,0
114150,86.0,5,35,5,5,5,555,Champions,35,105.0,0,2
114155,128.0,1,3,2,1,1,211,Hibernating,3,9.0,1,3
114162,120.0,1,2,3,1,1,311,Hibernating,2,6.0,2,1
114163,133.0,1,13,2,1,3,213,Others,13,39.0,1,0
114166,119.0,2,27,4,3,4,434,Loyal Customers,27,81.0,2,2
114167,136.0,1,6,1,1,1,111,Hibernating,6,18.0,1,3
114170,134.0,1,13,2,1,3,213,Others,13,39.0,1,1
114171,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
114174,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,4
114175,110.0,1,34,5,1,5,515,Recent Customers,34,102.0,2,0
114176,99.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,3
114180,122.0,5,29,3,5,4,354,Loyal Customers,29,87.0,0,2
114181,132.0,1,14,2,1,3,213,Others,14,42.0,1,0
114182,120.0,4,38,3,5,5,355,Loyal Customers,38,114.0,0,2
114184,139.0,1,4,1,1,1,111,Hibernating,4,12.0,1,3
114185,133.0,1,7,2,1,2,212,Hibernating,7,21.0,1,0
114186,131.0,1,39,2,1,5,215,Others,39,117.0,1,2
114188,97.0,2,16,5,3,3,533,Loyal Customers,16,48.0,2,1
114189,133.0,1,20,2,1,4,214,Others,20,60.0,1,2
114190,132.0,2,18,2,3,4,234,Others,18,54.0,1,1
114191,136.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
114192,130.0,2,15,2,3,3,233,Others,15,45.0,1,0
114193,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,1
114194,129.0,4,19,2,5,4,254,At Risk,19,57.0,0,2
114195,137.0,1,14,1,1,3,113,Others,14,42.0,1,0
114196,101.0,2,16,5,3,3,533,Loyal Customers,16,48.0,2,0
114197,118.0,3,26,4,4,4,444,Champions,26,78.0,0,2
114198,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,3
114199,127.0,1,6,3,1,1,311,Hibernating,6,18.0,1,2
114200,126.0,2,8,3,3,2,332,Others,8,24.0,1,1
114203,108.0,4,45,5,5,5,555,Champions,45,135.0,0,2
114204,133.0,1,16,2,1,3,213,Others,16,48.0,1,1
114206,134.0,1,39,2,1,5,215,Others,39,117.0,1,2
114208,114.0,2,63,4,3,5,435,Loyal Customers,63,189.0,0,2
114209,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,2
114212,135.0,1,8,1,1,2,112,Hibernating,8,24.0,1,3
114214,98.0,2,5,5,3,1,531,Others,5,15.0,2,2
114216,129.0,1,16,2,1,3,213,Others,16,48.0,1,1
114218,98.0,6,13,5,5,3,553,Loyal Customers,13,39.0,0,0
114219,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,2
114222,135.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
114224,124.0,1,2,3,1,1,311,Hibernating,2,6.0,1,3
114225,126.0,1,10,3,1,2,312,Hibernating,10,30.0,1,2
114226,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
114229,132.0,7,124,2,5,5,255,At Risk,124,372.0,3,0
114231,138.0,1,3,1,1,1,111,Hibernating,3,9.0,1,0
114235,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,0
114236,110.0,2,10,5,3,2,532,Others,10,30.0,2,0
114238,137.0,2,15,1,3,3,133,Others,15,45.0,1,2
114239,119.0,2,35,4,3,5,435,Loyal Customers,35,105.0,0,0
114240,112.0,2,13,4,3,3,433,Loyal Customers,13,39.0,2,1
114242,126.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,2
114243,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
114244,111.0,1,16,4,1,3,413,Recent Customers,16,48.0,2,0
114247,140.0,1,20,1,1,4,114,Others,20,60.0,1,0
114250,123.0,2,40,3,3,5,335,Loyal Customers,40,120.0,0,0
114252,109.0,5,34,5,5,5,555,Champions,34,102.0,0,2
114253,135.0,2,10,1,3,2,132,Others,10,30.0,1,0
114255,131.0,1,25,2,1,4,214,Others,25,75.0,1,2
114256,120.0,3,22,3,4,4,344,Loyal Customers,22,66.0,0,1
114258,134.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
114259,86.0,4,95,5,5,5,555,Champions,95,285.0,3,0
114260,122.0,3,59,3,4,5,345,Loyal Customers,59,177.0,0,2
114265,140.0,1,14,1,1,3,113,Others,14,42.0,1,1
114266,140.0,1,15,1,1,3,113,Others,15,45.0,1,1
114269,135.0,1,25,1,1,4,114,Others,25,75.0,1,0
114278,109.0,2,3,5,3,1,531,Others,3,9.0,2,4
114280,121.0,2,13,3,3,3,333,Loyal Customers,13,39.0,2,1
114282,138.0,2,14,1,3,3,133,Others,14,42.0,1,0
114283,82.0,2,9,5,3,2,532,Others,9,27.0,2,0
114284,127.0,1,14,3,1,3,313,Others,14,42.0,1,1
114285,135.0,2,17,1,3,3,133,Others,17,51.0,1,1
114288,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,1
114289,105.0,2,23,5,3,4,534,Loyal Customers,23,69.0,2,2
114292,126.0,2,26,3,3,4,334,Loyal Customers,26,78.0,1,2
114293,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
114294,124.0,3,12,3,4,3,343,Loyal Customers,12,36.0,1,3
114300,128.0,3,34,2,4,5,245,At Risk,34,102.0,0,2
114301,132.0,2,44,2,3,5,235,Others,44,132.0,1,0
114302,122.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,3
114308,126.0,2,6,3,3,1,331,Others,6,18.0,1,0
114311,124.0,2,31,3,3,5,335,Loyal Customers,31,93.0,1,2
114312,126.0,1,13,3,1,3,313,Others,13,39.0,1,0
114314,140.0,1,13,1,1,3,113,Others,13,39.0,1,3
114316,132.0,1,1,2,1,1,211,Hibernating,1,3.0,1,3
114317,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,2
114321,103.0,2,17,5,3,3,533,Loyal Customers,17,51.0,2,2
114322,130.0,4,31,2,5,5,255,At Risk,31,93.0,0,2
114324,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,2
114327,131.0,1,16,2,1,3,213,Others,16,48.0,1,2
114328,90.0,2,5,5,3,1,531,Others,5,15.0,2,0
114329,134.0,1,3,2,1,1,211,Hibernating,3,9.0,1,0
114330,111.0,2,15,4,3,3,433,Loyal Customers,15,45.0,2,0
114334,135.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
114335,112.0,2,12,4,3,3,433,Loyal Customers,12,36.0,2,0
114339,126.0,1,1,3,1,1,311,Hibernating,1,3.0,1,0
114341,134.0,3,15,2,4,3,243,At Risk,15,45.0,1,2
114346,119.0,5,21,4,5,4,454,Champions,21,63.0,0,2
114347,108.0,5,59,5,5,5,555,Champions,59,177.0,3,2
114349,106.0,5,36,5,5,5,555,Champions,36,108.0,0,0
114352,134.0,2,14,2,3,3,233,Others,14,42.0,1,2
114353,140.0,1,11,1,1,3,113,Others,11,33.0,1,4
114354,123.0,1,12,3,1,3,313,Others,12,36.0,1,2
114356,111.0,1,19,4,1,4,414,Recent Customers,19,57.0,2,2
114360,119.0,2,28,4,3,4,434,Loyal Customers,28,84.0,2,1
114362,119.0,3,26,4,4,4,444,Champions,26,78.0,0,3
114363,128.0,1,20,2,1,4,214,Others,20,60.0,1,2
114364,121.0,1,7,3,1,2,312,Hibernating,7,21.0,1,3
114367,95.0,2,31,5,3,5,535,Loyal Customers,31,93.0,2,2
114368,97.0,2,24,5,3,4,534,Loyal Customers,24,72.0,2,2
114374,89.0,2,27,5,3,4,534,Loyal Customers,27,81.0,2,1
114375,128.0,2,34,2,3,5,235,Others,34,102.0,1,0
114376,87.0,3,41,5,4,5,545,Champions,41,123.0,0,2
114377,132.0,1,2,2,1,1,211,Hibernating,2,6.0,1,3
114378,102.0,4,24,5,5,4,554,Champions,24,72.0,0,2
114379,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,1
114380,134.0,1,13,2,1,3,213,Others,13,39.0,1,1
114381,80.0,2,9,5,3,2,532,Others,9,27.0,2,4
114382,128.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
114383,110.0,2,5,5,3,1,531,Others,5,15.0,2,2
114385,102.0,2,9,5,3,2,532,Others,9,27.0,2,3
114386,134.0,1,23,2,1,4,214,Others,23,69.0,1,2
114388,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
114389,126.0,3,67,3,4,5,345,Loyal Customers,67,201.0,0,2
114392,111.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,0
114393,105.0,2,23,5,3,4,534,Loyal Customers,23,69.0,2,2
114395,117.0,1,25,4,1,4,414,Recent Customers,25,75.0,2,0
114397,117.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,2
114398,128.0,1,27,2,1,4,214,Others,27,81.0,1,2
114399,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,0
114400,140.0,1,16,1,1,3,113,Others,16,48.0,1,0
114402,109.0,4,38,5,5,5,555,Champions,38,114.0,0,1
114403,104.0,2,18,5,3,4,534,Loyal Customers,18,54.0,2,4
114404,110.0,2,6,5,3,1,531,Others,6,18.0,2,0
114407,129.0,1,6,2,1,1,211,Hibernating,6,18.0,1,2
114410,134.0,1,5,2,1,1,211,Hibernating,5,15.0,1,2
114411,139.0,1,5,1,1,1,111,Hibernating,5,15.0,1,1
114412,109.0,4,47,5,5,5,555,Champions,47,141.0,0,2
114413,131.0,2,20,2,3,4,234,Others,20,60.0,1,0
114415,85.0,7,50,5,5,5,555,Champions,50,150.0,3,2
114419,116.0,1,14,4,1,3,413,Recent Customers,14,42.0,2,3
114420,120.0,1,7,3,1,2,312,Hibernating,7,21.0,2,0
114422,113.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,0
114423,134.0,1,15,2,1,3,213,Others,15,45.0,1,1
114434,110.0,2,53,5,3,5,535,Loyal Customers,53,159.0,0,2
114437,127.0,1,5,3,1,1,311,Hibernating,5,15.0,1,1
114438,118.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,2
114439,125.0,3,12,3,4,3,343,Loyal Customers,12,36.0,1,2
114440,134.0,2,28,2,3,4,234,Others,28,84.0,1,3
114443,110.0,1,5,5,1,1,511,Recent Customers,5,15.0,2,4
114448,117.0,2,2,4,3,1,431,Others,2,6.0,2,3
114449,120.0,2,9,3,3,2,332,Others,9,27.0,2,0
114450,112.0,1,11,4,1,3,413,Recent Customers,11,33.0,2,2
114452,123.0,3,57,3,4,5,345,Loyal Customers,57,171.0,0,2
114453,118.0,2,37,4,3,5,435,Loyal Customers,37,111.0,0,2
114455,137.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
114456,110.0,1,20,5,1,4,514,Recent Customers,20,60.0,2,0
114460,136.0,2,27,1,3,4,134,Others,27,81.0,1,2
114461,118.0,4,5,4,5,1,451,Others,5,15.0,0,0
114464,133.0,2,4,2,3,1,231,Others,4,12.0,1,3
114465,80.0,4,15,5,5,3,553,Loyal Customers,15,45.0,0,2
114466,111.0,4,56,4,5,5,455,Champions,56,168.0,0,3
114467,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,4
114468,139.0,1,14,1,1,3,113,Others,14,42.0,1,3
114469,116.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,4
114470,133.0,2,3,2,3,1,231,Others,3,9.0,1,4
114472,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,4
114474,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,0
114475,118.0,4,24,4,5,4,454,Champions,24,72.0,0,1
114477,140.0,1,8,1,1,2,112,Hibernating,8,24.0,1,1
114478,135.0,1,10,1,1,2,112,Hibernating,10,30.0,1,0
114479,131.0,2,3,2,3,1,231,Others,3,9.0,1,3
114483,112.0,2,40,4,3,5,435,Loyal Customers,40,120.0,0,2
114484,102.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,0
114485,140.0,1,20,1,1,4,114,Others,20,60.0,1,2
114486,129.0,2,24,2,3,4,234,Others,24,72.0,1,2
114487,134.0,1,18,2,1,4,214,Others,18,54.0,1,2
114489,128.0,3,17,2,4,3,243,At Risk,17,51.0,1,0
114494,123.0,3,19,3,4,4,344,Loyal Customers,19,57.0,0,0
114498,133.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
114502,111.0,7,44,4,5,5,455,Champions,44,132.0,3,2
114503,128.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
114504,131.0,1,6,2,1,1,211,Hibernating,6,18.0,1,3
114505,102.0,3,79,5,4,5,545,Champions,79,237.0,3,2
114507,134.0,2,34,2,3,5,235,Others,34,102.0,1,0
114509,122.0,1,10,3,1,2,312,Hibernating,10,30.0,1,0
114511,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,3
114512,139.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
114516,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,1
114522,114.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,0
114524,119.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,4
114525,134.0,1,17,2,1,3,213,Others,17,51.0,1,0
114526,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,2
114527,128.0,1,10,2,1,2,212,Hibernating,10,30.0,1,4
114529,134.0,1,2,2,1,1,211,Hibernating,2,6.0,1,3
114530,122.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,2
114532,120.0,3,19,3,4,4,344,Loyal Customers,19,57.0,0,2
114535,130.0,1,12,2,1,3,213,Others,12,36.0,1,0
114539,106.0,2,30,5,3,5,535,Loyal Customers,30,90.0,2,2
114541,116.0,2,36,4,3,5,435,Loyal Customers,36,108.0,0,2
114542,99.0,3,30,5,4,5,545,Champions,30,90.0,0,2
114547,136.0,3,23,1,4,4,144,At Risk,23,69.0,1,2
114548,121.0,3,25,3,4,4,344,Loyal Customers,25,75.0,0,2
114549,89.0,2,26,5,3,4,534,Loyal Customers,26,78.0,2,1
114552,117.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,0
114554,133.0,1,5,2,1,1,211,Hibernating,5,15.0,1,2
114555,115.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,4
114561,133.0,1,15,2,1,3,213,Others,15,45.0,1,0
114563,131.0,2,15,2,3,3,233,Others,15,45.0,1,0
114564,129.0,1,14,2,1,3,213,Others,14,42.0,1,0
114565,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,1
114566,127.0,3,25,3,4,4,344,Loyal Customers,25,75.0,0,4
114568,131.0,1,4,2,1,1,211,Hibernating,4,12.0,1,1
114569,120.0,3,5,3,4,1,341,Others,5,15.0,2,0
114570,130.0,4,27,2,5,4,254,At Risk,27,81.0,0,2
114572,115.0,4,90,4,5,5,455,Champions,90,270.0,3,0
114574,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,1
114575,99.0,3,38,5,4,5,545,Champions,38,114.0,0,3
114576,133.0,1,10,2,1,2,212,Hibernating,10,30.0,1,2
114579,127.0,1,27,3,1,4,314,Others,27,81.0,1,2
114580,140.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
114581,120.0,3,26,3,4,4,344,Loyal Customers,26,78.0,0,2
114583,111.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,4
114586,107.0,2,21,5,3,4,534,Loyal Customers,21,63.0,2,2
114587,130.0,1,8,2,1,2,212,Hibernating,8,24.0,1,3
114592,132.0,2,20,2,3,4,234,Others,20,60.0,1,2
114596,135.0,1,2,1,1,1,111,Hibernating,2,6.0,1,1
114597,112.0,3,19,4,4,4,444,Champions,19,57.0,0,2
114602,124.0,3,11,3,4,3,343,Loyal Customers,11,33.0,1,1
114605,127.0,3,10,3,4,2,342,Others,10,30.0,1,2
114608,119.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,0
114609,120.0,1,11,3,1,3,313,Others,11,33.0,2,1
114610,133.0,1,19,2,1,4,214,Others,19,57.0,1,0
114611,125.0,1,7,3,1,2,312,Hibernating,7,21.0,1,0
114612,122.0,6,44,3,5,5,355,Loyal Customers,44,132.0,0,2
114613,127.0,1,15,3,1,3,313,Others,15,45.0,1,2
114617,72.0,3,21,5,4,4,544,Champions,21,63.0,0,3
114622,135.0,1,15,1,1,3,113,Others,15,45.0,1,4
114623,140.0,1,15,1,1,3,113,Others,15,45.0,1,2
114624,89.0,3,58,5,4,5,545,Champions,58,174.0,0,0
114625,100.0,3,26,5,4,4,544,Champions,26,78.0,0,0
114626,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,3
114627,125.0,3,30,3,4,5,345,Loyal Customers,30,90.0,0,2
114631,97.0,2,10,5,3,2,532,Others,10,30.0,2,1
114634,89.0,3,40,5,4,5,545,Champions,40,120.0,0,0
114636,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
114638,114.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,1
114640,95.0,3,6,5,4,1,541,Others,6,18.0,2,4
114641,128.0,1,1,2,1,1,211,Hibernating,1,3.0,1,4
114644,114.0,4,17,4,5,3,453,Loyal Customers,17,51.0,0,1
114647,128.0,1,4,2,1,1,211,Hibernating,4,12.0,1,3
114650,140.0,1,20,1,1,4,114,Others,20,60.0,1,2
114652,123.0,2,25,3,3,4,334,Loyal Customers,25,75.0,1,1
114653,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,1
114656,123.0,2,25,3,3,4,334,Loyal Customers,25,75.0,1,2
114657,113.0,1,24,4,1,4,414,Recent Customers,24,72.0,2,2
114662,139.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
114663,97.0,2,8,5,3,2,532,Others,8,24.0,2,0
114664,133.0,2,24,2,3,4,234,Others,24,72.0,1,2
114665,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,2
114668,135.0,1,3,1,1,1,111,Hibernating,3,9.0,1,4
114671,117.0,2,17,4,3,3,433,Loyal Customers,17,51.0,2,0
114675,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,0
114676,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,4
114678,138.0,1,8,1,1,2,112,Hibernating,8,24.0,1,4
114681,112.0,2,17,4,3,3,433,Loyal Customers,17,51.0,2,1
114682,122.0,6,43,3,5,5,355,Loyal Customers,43,129.0,0,3
114683,119.0,3,26,4,4,4,444,Champions,26,78.0,0,2
114685,134.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
114686,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
114687,86.0,3,55,5,4,5,545,Champions,55,165.0,0,2
114688,120.0,3,27,3,4,4,344,Loyal Customers,27,81.0,0,2
114689,117.0,1,12,4,1,3,413,Recent Customers,12,36.0,2,0
114692,64.0,3,16,5,4,3,543,Loyal Customers,16,48.0,2,2
114693,134.0,2,11,2,3,3,233,Others,11,33.0,1,0
114695,111.0,6,20,4,5,4,454,Champions,20,60.0,0,1
114696,96.0,2,27,5,3,4,534,Loyal Customers,27,81.0,2,2
114697,80.0,2,26,5,3,4,534,Loyal Customers,26,78.0,2,0
114698,107.0,7,71,5,5,5,555,Champions,71,213.0,3,2
114700,81.0,5,42,5,5,5,555,Champions,42,126.0,0,2
114701,114.0,2,25,4,3,4,434,Loyal Customers,25,75.0,2,2
114702,119.0,2,11,4,3,3,433,Loyal Customers,11,33.0,2,2
114704,119.0,3,51,4,4,5,445,Champions,51,153.0,0,2
114705,140.0,1,15,1,1,3,113,Others,15,45.0,1,3
114708,134.0,1,5,2,1,1,211,Hibernating,5,15.0,1,2
114709,125.0,3,11,3,4,3,343,Loyal Customers,11,33.0,1,0
114710,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
114711,111.0,9,66,4,5,5,455,Champions,66,198.0,3,2
114713,126.0,1,21,3,1,4,314,Others,21,63.0,1,0
114715,124.0,2,29,3,3,4,334,Loyal Customers,29,87.0,1,2
114716,107.0,2,25,5,3,4,534,Loyal Customers,25,75.0,2,2
114717,112.0,1,28,4,1,4,414,Recent Customers,28,84.0,2,2
114718,126.0,1,29,3,1,4,314,Others,29,87.0,1,2
114720,97.0,4,94,5,5,5,555,Champions,94,282.0,3,2
114722,120.0,1,8,3,1,2,312,Hibernating,8,24.0,2,0
114724,140.0,1,15,1,1,3,113,Others,15,45.0,1,2
114732,128.0,2,6,2,3,1,231,Others,6,18.0,1,1
114735,103.0,3,18,5,4,4,544,Champions,18,54.0,0,1
114736,123.0,1,9,3,1,2,312,Hibernating,9,27.0,1,0
114739,112.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,4
114742,128.0,1,9,2,1,2,212,Hibernating,9,27.0,1,2
114743,107.0,3,54,5,4,5,545,Champions,54,162.0,0,2
114745,86.0,7,30,5,5,5,555,Champions,30,90.0,3,0
114746,140.0,1,8,1,1,2,112,Hibernating,8,24.0,1,1
114747,123.0,4,20,3,5,4,354,Loyal Customers,20,60.0,0,1
114748,115.0,5,22,4,5,4,454,Champions,22,66.0,0,2
114749,110.0,1,17,5,1,3,513,Recent Customers,17,51.0,2,2
114750,126.0,2,42,3,3,5,335,Loyal Customers,42,126.0,0,1
114751,131.0,7,55,2,5,5,255,At Risk,55,165.0,3,2
114753,120.0,2,14,3,3,3,333,Loyal Customers,14,42.0,2,0
